gender,married,number_of_dependents,number_of_referrals,tenure_in_months,phone_service,avg_monthly_long_distance_charges,avg_monthly_gb_download,paperless_billing,monthly_charge,total_extra_data_charges,total_long_distance_charges,churn,senior,offer_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,multiple_lines_No,multiple_lines_No Phone Service,multiple_lines_Yes,internet_type_Cable,internet_type_DSL,internet_type_Fiber Optic,internet_type_No Internet Service,online_security_No,online_security_No Internet Service,online_security_Yes,online_backup_No,online_backup_No Internet Service,online_backup_Yes,device_protection_plan_No,device_protection_plan_No Internet Service,device_protection_plan_Yes,premium_tech_support_No,premium_tech_support_No Internet Service,premium_tech_support_Yes,streaming_tv_No,streaming_tv_No Internet Service,streaming_tv_Yes,streaming_movies_No,streaming_movies_No Internet Service,streaming_movies_Yes,streaming_music_No,streaming_music_No Internet Service,streaming_music_Yes,unlimited_data_No,unlimited_data_No Internet Service,unlimited_data_Yes,contract_Month-to-Month,contract_One Year,contract_Two Year,payment_method_Bank Withdrawal,payment_method_Credit Card,payment_method_Mailed Check,customer_id
1,1,3,9,6,1,38.5,20.0,1,69.8,0,231.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7326-RIGQZ
0,0,0,0,31,1,33.71,26.0,0,20.1,0,1045.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7328-OWMOM
0,1,2,1,59,1,9.51,26.0,0,19.5,0,561.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7328-ZJAJO
0,0,0,0,5,1,1.49,51.0,1,90.8,0,7.45,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,7330-WZLNC
1,1,0,3,27,1,11.83,14.0,0,80.85,0,319.41,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,7336-RLLRH
0,1,3,6,8,1,17.2,26.0,0,19.5,0,137.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,7337-CINUD
1,0,0,0,39,0,25.0,13.0,0,45.05,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,7338-ERIVA
0,0,0,0,4,1,16.25,51.0,0,50.7,0,65.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7339-POGZN
0,1,2,7,51,0,25.0,27.0,0,34.2,0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7340-KEFQE
1,1,0,8,4,1,48.64,30.0,1,74.65,0,194.56,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7341-LXCAF
1,1,0,9,3,1,14.1,26.0,1,23.6,0,42.3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,7343-EOBEU
0,0,0,0,59,1,31.23,16.0,1,83.25,0,1842.57,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7346-MEDWM
1,0,0,0,37,1,38.43,30.0,0,65.6,0,1421.91,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7349-ALMUX
0,0,0,0,7,1,7.82,7.0,1,64.95,0,54.74,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7351-KYHQH
0,0,0,0,6,0,25.0,23.0,0,50.95,0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,7351-MHQVU
0,0,0,0,7,1,39.59,26.0,0,20.25,0,277.13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7353-YOWFP
1,0,0,0,9,1,7.32,11.0,1,75.85,0,65.88,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7354-OIJLX
0,0,0,0,4,1,6.36,26.0,0,23.9,0,25.44,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,7356-AYNJP
1,1,1,1,46,1,5.52,16.0,1,80.0,0,253.92,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7356-IWLFW
1,0,0,0,1,1,24.24,28.0,0,45.75,0,24.24,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7359-PTSXY
0,0,0,0,64,1,29.12,24.0,1,70.2,0,1863.68,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,7359-SSBJK
1,1,0,5,72,1,6.29,8.0,0,114.45,0,452.88,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,7359-WWYJV
0,0,0,0,28,1,12.72,23.0,0,64.45,0,356.16,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7361-YPXFS
0,1,0,3,9,1,6.78,59.0,1,79.75,0,61.02,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7363-QTBIW
1,0,0,0,1,0,25.0,6.0,1,24.4,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7365-BVCJH
1,0,0,0,19,1,17.17,26.0,0,18.8,0,326.23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7369-TRPFD
1,1,0,2,71,1,1.23,9.0,1,95.5,0,87.33,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,7375-WMVMT
1,0,0,0,2,1,13.73,11.0,1,47.8,0,27.46,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7377-DMMRI
1,0,0,0,2,1,22.56,15.0,0,100.2,10,45.12,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,7379-FNIUJ
1,1,0,1,3,1,26.71,11.0,1,70.3,0,80.13,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7379-POKDZ
1,0,0,0,18,1,47.72,28.0,0,-2.0,0,858.96,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7382-DFJTU
1,1,0,1,3,0,25.0,13.0,1,35.15,0,0.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7384-GHBPI
0,1,2,6,2,0,25.0,20.0,1,30.25,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,7389-KBFIT
1,0,0,0,22,1,28.42,73.0,1,100.65,0,625.24,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7392-YYPYJ
0,1,0,3,9,1,26.51,18.0,0,89.45,0,238.59,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7394-FKDNK
0,0,0,0,2,1,33.75,10.0,1,70.15,0,67.5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7394-LWLYN
1,1,0,1,17,1,9.5,16.0,0,81.5,0,161.5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,7395-IGJOS
1,0,0,0,20,0,25.0,20.0,1,55.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7395-XWZOY
1,1,2,8,4,1,35.09,30.0,0,45.25,0,140.36,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7396-VJUZB
1,1,0,2,71,1,28.58,30.0,0,90.55,0,2029.18,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,7398-HPYZQ
1,1,0,2,44,1,21.39,10.0,1,84.8,0,941.16,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7398-LXGYX
0,1,0,5,3,1,2.97,7.0,0,94.9,0,8.91,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7398-SKNQZ
0,1,3,8,72,1,22.62,27.0,0,66.75,0,1628.64,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,7399-QHBJS
0,1,0,5,54,1,29.66,76.0,0,91.3,0,1601.64,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,7401-JIXNM
0,1,0,1,18,1,43.29,41.0,0,74.8,0,779.22,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7401-RUBNK
1,0,0,0,26,1,25.04,9.0,1,93.6,0,651.04,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,7402-EYFXX
0,1,0,2,53,1,42.18,53.0,1,91.15,150,2235.54,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,7402-PWYJJ
0,0,0,0,3,1,48.3,42.0,0,57.55,0,144.9,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7404-JLKQG
1,0,0,0,25,1,13.36,26.0,0,20.6,0,334.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,7407-SUJIZ
0,1,0,3,72,1,44.92,69.0,0,89.8,0,3234.24,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,7408-OFWXJ
0,1,0,3,53,1,41.82,69.0,1,111.8,0,2216.46,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,7409-JURKQ
0,0,0,0,1,1,28.64,5.0,1,71.0,0,28.64,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7409-KIUTL
1,1,0,1,18,1,19.05,26.0,1,49.55,0,342.9,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,7410-KTVFV
1,0,0,0,10,1,48.38,42.0,1,79.85,0,483.8,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7410-OIEDU
0,0,0,0,7,1,18.1,15.0,0,75.45,0,126.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7410-YTJIK
0,1,0,10,57,1,23.28,26.0,1,19.6,0,1326.96,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,7416-CKTEP
0,0,0,0,8,0,25.0,2.0,1,29.25,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7421-ZLUPA
1,1,0,5,33,1,31.76,7.0,1,93.35,0,1048.08,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7422-WNBTY
1,0,0,0,64,1,19.2,18.0,1,103.5,0,1228.8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7426-GSWPO
1,0,0,0,9,1,30.8,3.0,1,95.9,0,277.2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7426-RHZGU
1,1,1,10,60,1,18.23,11.0,1,80.95,0,1093.8,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,7426-WEIJX
1,0,0,0,54,1,25.72,26.0,0,19.65,0,1388.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7427-AUFPY
0,1,3,2,46,1,6.26,48.0,0,90.95,50,287.96,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,7432-FFVAR
0,0,0,0,1,1,15.73,26.0,0,20.9,0,15.73,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7434-SHXLS
1,0,0,0,6,1,12.17,26.0,0,20.6,0,73.02,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7435-ZNUYY
1,0,0,0,1,1,5.93,19.0,1,80.55,60,5.93,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7439-DKZTW
1,0,0,0,1,1,3.97,11.0,1,49.8,0,3.97,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7442-YGZFK
0,0,0,0,48,1,21.39,3.0,1,73.85,60,1026.72,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,7445-WMRBW
1,1,3,2,45,1,7.48,27.0,1,109.75,0,336.6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,7446-KQISO
0,1,0,8,37,1,15.51,26.0,1,19.85,0,573.87,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,7446-SFAOA
1,0,0,0,11,1,48.33,17.0,0,60.25,120,531.63,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,7446-YPODE
1,1,3,10,55,1,22.56,56.0,1,90.4,0,1240.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7449-HVPIV
1,0,0,0,12,1,21.89,26.0,1,99.45,0,262.68,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,7450-NWRTR
1,0,2,0,39,1,46.57,26.0,0,25.45,0,1816.23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,7452-FOLON
1,0,0,0,38,1,28.0,22.0,0,69.95,90,1064.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7459-IMVYU
0,0,0,0,15,1,47.57,26.0,1,64.65,0,713.55,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7459-RRWQZ
0,1,0,5,45,1,40.85,24.0,1,86.1,0,1838.25,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,7460-ITWWP
0,1,0,1,72,1,47.24,26.0,0,20.05,0,3401.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,7463-IFMQU
1,0,0,0,1,1,14.42,27.0,1,70.35,10,14.42,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7465-ZZRVX
1,0,0,0,16,1,32.62,26.0,0,18.95,0,521.92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7469-LKBCI
1,0,0,0,53,1,4.82,24.0,1,61.1,0,255.46,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,7470-DYNOE
0,1,0,1,13,0,25.0,8.0,1,48.75,0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7470-MCQTK
1,1,3,1,71,1,46.11,20.0,1,72.9,20,3273.81,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,7471-MQPOS
1,1,0,1,60,1,16.42,26.0,0,24.15,0,985.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,7471-WNSUF
1,1,2,5,71,1,30.16,19.0,1,86.7,0,2141.36,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,7472-EQOAV
0,1,3,2,14,1,44.55,26.0,0,18.8,0,623.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7473-ZBDSN
1,0,0,0,7,1,36.84,17.0,1,89.35,60,257.88,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,7479-NITWS
1,0,0,0,50,1,18.92,11.0,1,95.7,0,946.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,7480-QNVZJ
1,1,2,5,69,1,11.6,26.0,1,26.0,0,800.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,7480-SPLEF
0,0,0,0,49,1,44.88,15.0,1,90.85,0,2199.12,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,7481-ATQQS
1,1,1,1,37,1,38.89,29.0,1,92.95,0,1438.93,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7483-IQWIB
1,0,0,0,43,1,39.37,23.0,1,100.0,140,1692.91,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,7486-KSRVI
0,0,0,0,4,1,43.32,20.0,1,85.65,10,173.28,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7488-MXJIV
1,1,0,5,7,0,25.0,58.0,0,38.55,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,7492-TAFJD
1,0,0,0,57,1,12.99,26.0,0,20.55,0,740.43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,7493-GVFIO
1,0,0,0,1,1,24.48,24.0,1,79.15,0,24.48,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7493-TPUWZ
0,1,1,1,8,1,48.85,17.0,1,80.65,0,390.8,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7495-OOKFY
0,1,0,9,61,1,1.27,24.0,1,73.8,30,77.47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,7501-IWUNG
0,0,1,0,2,1,18.61,27.0,0,51.55,0,37.22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,7501-VTYLJ
0,1,0,7,46,1,31.88,53.0,1,69.1,0,1466.48,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,7502-BNYGS
0,1,3,5,64,1,17.93,26.0,1,24.05,0,1147.52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7503-EPSZW
0,1,0,0,72,1,48.51,17.0,1,89.85,0,3492.72,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,7503-MIOGA
